well	strain	drug	dose_um	runtime	measure
H03	wt	6772625 (2)	50	83845	0.8667
H04	opi3∆	6772625 (2)	50	926	0.0824
H04	opi3∆	6772625 (2)	50	1802	0.0805
H04	opi3∆	6772625 (2)	50	2678	0.0797
H04	opi3∆	6772625 (2)	50	3552	0.0794
H04	opi3∆	6772625 (2)	50	4427	0.0805
H04	opi3∆	6772625 (2)	50	5301	0.0815
H04	opi3∆	6772625 (2)	50	6176	0.083
H04	opi3∆	6772625 (2)	50	7050	0.085
H04	opi3∆	6772625 (2)	50	7924	0.0813
H04	opi3∆	6772625 (2)	50	8799	0.0891
H04	opi3∆	6772625 (2)	50	9673	0.0832
H04	opi3∆	6772625 (2)	50	10548	0.0859
H04	opi3∆	6772625 (2)	50	11422	0.0844
H04	opi3∆	6772625 (2)	50	12297	0.0835
H04	opi3∆	6772625 (2)	50	13171	0.0862
H04	opi3∆	6772625 (2)	50	14046	0.0857
H04	opi3∆	6772625 (2)	50	14920	0.0862
H04	opi3∆	6772625 (2)	50	15794	0.0869
H04	opi3∆	6772625 (2)	50	16669	0.0861
H04	opi3∆	6772625 (2)	50	17543	0.0876
H04	opi3∆	6772625 (2)	50	18417	0.0887
H04	opi3∆	6772625 (2)	50	19292	0.0892
H04	opi3∆	6772625 (2)	50	20166	0.0897
H04	opi3∆	6772625 (2)	50	21041	0.0906
H04	opi3∆	6772625 (2)	50	21915	0.0923
H04	opi3∆	6772625 (2)	50	22789	0.0967
H04	opi3∆	6772625 (2)	50	23663	0.0942
H04	opi3∆	6772625 (2)	50	24538	0.0952
H04	opi3∆	6772625 (2)	50	25412	0.0971
H04	opi3∆	6772625 (2)	50	26286	0.0945
H04	opi3∆	6772625 (2)	50	27161	0.0998
H04	opi3∆	6772625 (2)	50	28036	0.1
H04	opi3∆	6772625 (2)	50	28910	0.0988
H04	opi3∆	6772625 (2)	50	29785	0.0978
H04	opi3∆	6772625 (2)	50	30659	0.102
H04	opi3∆	6772625 (2)	50	31534	0.1039
H04	opi3∆	6772625 (2)	50	32408	0.1013
H04	opi3∆	6772625 (2)	50	33282	0.1047
H04	opi3∆	6772625 (2)	50	34157	0.1097
H04	opi3∆	6772625 (2)	50	35031	0.1043
H04	opi3∆	6772625 (2)	50	35905	0.1052
H04	opi3∆	6772625 (2)	50	36780	0.1049
H04	opi3∆	6772625 (2)	50	37655	0.1103
H04	opi3∆	6772625 (2)	50	38529	0.1083
H04	opi3∆	6772625 (2)	50	39403	0.1075
H04	opi3∆	6772625 (2)	50	40278	0.1108
H04	opi3∆	6772625 (2)	50	41152	0.111
H04	opi3∆	6772625 (2)	50	42026	0.1108
H04	opi3∆	6772625 (2)	50	42901	0.1162
H04	opi3∆	6772625 (2)	50	43775	0.11
H04	opi3∆	6772625 (2)	50	44650	0.1133
H04	opi3∆	6772625 (2)	50	45524	0.1127
H04	opi3∆	6772625 (2)	50	46399	0.1218
H04	opi3∆	6772625 (2)	50	47273	0.1167
H04	opi3∆	6772625 (2)	50	48148	0.1161
H04	opi3∆	6772625 (2)	50	49022	0.1165
H04	opi3∆	6772625 (2)	50	49896	0.1171
H04	opi3∆	6772625 (2)	50	50770	0.1176
H04	opi3∆	6772625 (2)	50	51645	0.1203
H04	opi3∆	6772625 (2)	50	52519	0.1208
H04	opi3∆	6772625 (2)	50	53393	0.1204
H04	opi3∆	6772625 (2)	50	54268	0.1225
H04	opi3∆	6772625 (2)	50	55143	0.1226
H04	opi3∆	6772625 (2)	50	56017	0.1234
H04	opi3∆	6772625 (2)	50	56891	0.1251
H04	opi3∆	6772625 (2)	50	57766	0.1276
H04	opi3∆	6772625 (2)	50	58640	0.1266
H04	opi3∆	6772625 (2)	50	59515	0.1303
H04	opi3∆	6772625 (2)	50	60389	0.1261
H04	opi3∆	6772625 (2)	50	61264	0.1314
H04	opi3∆	6772625 (2)	50	62138	0.1305
H04	opi3∆	6772625 (2)	50	63013	0.1291
H04	opi3∆	6772625 (2)	50	65075	0.1315
H04	opi3∆	6772625 (2)	50	65950	0.1327
H04	opi3∆	6772625 (2)	50	66824	0.1318
H04	opi3∆	6772625 (2)	50	67698	0.1332
H04	opi3∆	6772625 (2)	50	68573	0.1334
H04	opi3∆	6772625 (2)	50	69447	0.1394
H04	opi3∆	6772625 (2)	50	70322	0.1389
H04	opi3∆	6772625 (2)	50	71196	0.1392
H04	opi3∆	6772625 (2)	50	72070	0.1415
H04	opi3∆	6772625 (2)	50	72945	0.146
H04	opi3∆	6772625 (2)	50	73819	0.1426
H04	opi3∆	6772625 (2)	50	74695	0.146
H04	opi3∆	6772625 (2)	50	75570	0.1494
H04	opi3∆	6772625 (2)	50	76444	0.1529
H04	opi3∆	6772625 (2)	50	77319	0.15310000000000001
H04	opi3∆	6772625 (2)	50	78193	0.1547
H04	opi3∆	6772625 (2)	50	79068	0.1605
H04	opi3∆	6772625 (2)	50	79943	0.1626
H04	opi3∆	6772625 (2)	50	80818	0.1704
H04	opi3∆	6772625 (2)	50	82096	0.1754
H04	opi3∆	6772625 (2)	50	82970	0.1749
H04	opi3∆	6772625 (2)	50	83845	0.1773
H05	opi3∆	6772625 (2)	50	926	0.0837
H05	opi3∆	6772625 (2)	50	1802	0.0856
H05	opi3∆	6772625 (2)	50	2678	0.0792
H05	opi3∆	6772625 (2)	50	3552	0.0823
H05	opi3∆	6772625 (2)	50	4427	0.0823
H05	opi3∆	6772625 (2)	50	5301	0.0833
H05	opi3∆	6772625 (2)	50	6176	0.0881
H05	opi3∆	6772625 (2)	50	7050	0.0875
H05	opi3∆	6772625 (2)	50	7924	0.0832
H05	opi3∆	6772625 (2)	50	8799	0.0917
H05	opi3∆	6772625 (2)	50	9673	0.0914
H05	opi3∆	6772625 (2)	50	10548	0.0887
H05	opi3∆	6772625 (2)	50	11422	0.0854
H05	opi3∆	6772625 (2)	50	12297	0.0842
H05	opi3∆	6772625 (2)	50	13171	0.0858
H05	opi3∆	6772625 (2)	50	14046	0.0884
H05	opi3∆	6772625 (2)	50	14920	0.0901
H05	opi3∆	6772625 (2)	50	15794	0.0889
H05	opi3∆	6772625 (2)	50	16669	0.0868
H05	opi3∆	6772625 (2)	50	17543	0.0899
H05	opi3∆	6772625 (2)	50	18417	0.0917
H05	opi3∆	6772625 (2)	50	19292	0.0906
H05	opi3∆	6772625 (2)	50	20166	0.0918
H05	opi3∆	6772625 (2)	50	21041	0.0916
H05	opi3∆	6772625 (2)	50	21915	0.0923
H05	opi3∆	6772625 (2)	50	22789	0.1028
H05	opi3∆	6772625 (2)	50	23663	0.0952
H05	opi3∆	6772625 (2)	50	24538	0.1006
H05	opi3∆	6772625 (2)	50	25412	0.1011
H05	opi3∆	6772625 (2)	50	26286	0.0931
H05	opi3∆	6772625 (2)	50	27161	0.1106
H05	opi3∆	6772625 (2)	50	28036	0.1048
H05	opi3∆	6772625 (2)	50	28910	0.1015
H05	opi3∆	6772625 (2)	50	29785	0.0976
H05	opi3∆	6772625 (2)	50	30659	0.1019
H05	opi3∆	6772625 (2)	50	31534	0.1033
H05	opi3∆	6772625 (2)	50	32408	0.1025
H05	opi3∆	6772625 (2)	50	33282	0.1063
H05	opi3∆	6772625 (2)	50	34157	0.1083
H05	opi3∆	6772625 (2)	50	35031	0.1045
H05	opi3∆	6772625 (2)	50	35905	0.1036
H05	opi3∆	6772625 (2)	50	36780	0.1041
H05	opi3∆	6772625 (2)	50	37655	0.1083
H05	opi3∆	6772625 (2)	50	38529	0.1073
H05	opi3∆	6772625 (2)	50	39403	0.1072
H05	opi3∆	6772625 (2)	50	40278	0.1147
H05	opi3∆	6772625 (2)	50	41152	0.1118
H05	opi3∆	6772625 (2)	50	42026	0.1085
H05	opi3∆	6772625 (2)	50	42901	0.1138
H05	opi3∆	6772625 (2)	50	43775	0.1104
H05	opi3∆	6772625 (2)	50	44650	0.1102
H05	opi3∆	6772625 (2)	50	45524	0.1133
H05	opi3∆	6772625 (2)	50	46399	0.1166
H05	opi3∆	6772625 (2)	50	47273	0.1147
H05	opi3∆	6772625 (2)	50	48148	0.115
H05	opi3∆	6772625 (2)	50	49022	0.1138
H05	opi3∆	6772625 (2)	50	49896	0.115
H05	opi3∆	6772625 (2)	50	50770	0.1164
H05	opi3∆	6772625 (2)	50	51645	0.1164
H05	opi3∆	6772625 (2)	50	52519	0.1164
H05	opi3∆	6772625 (2)	50	53393	0.1181
H05	opi3∆	6772625 (2)	50	54268	0.1216
H05	opi3∆	6772625 (2)	50	55143	0.1221
H05	opi3∆	6772625 (2)	50	56017	0.1216
H05	opi3∆	6772625 (2)	50	56891	0.1243
H05	opi3∆	6772625 (2)	50	57766	0.1247
H05	opi3∆	6772625 (2)	50	58640	0.1258
H05	opi3∆	6772625 (2)	50	59515	0.1266
H05	opi3∆	6772625 (2)	50	60389	0.1232
H05	opi3∆	6772625 (2)	50	61264	0.1237
H05	opi3∆	6772625 (2)	50	62138	0.1283
H05	opi3∆	6772625 (2)	50	63013	0.1246
H05	opi3∆	6772625 (2)	50	65075	0.1281
H05	opi3∆	6772625 (2)	50	65950	0.129
H05	opi3∆	6772625 (2)	50	66824	0.1313
H05	opi3∆	6772625 (2)	50	67698	0.1307
H05	opi3∆	6772625 (2)	50	68573	0.1393
H05	opi3∆	6772625 (2)	50	69447	0.1353
H05	opi3∆	6772625 (2)	50	70322	0.1335
H05	opi3∆	6772625 (2)	50	71196	0.1371
H05	opi3∆	6772625 (2)	50	72070	0.1368
H05	opi3∆	6772625 (2)	50	72945	0.1414
H05	opi3∆	6772625 (2)	50	73819	0.14
H05	opi3∆	6772625 (2)	50	74695	0.1431
H05	opi3∆	6772625 (2)	50	75570	0.147
H05	opi3∆	6772625 (2)	50	76444	0.1483
H05	opi3∆	6772625 (2)	50	77319	0.1495
H05	opi3∆	6772625 (2)	50	78193	0.1514
H05	opi3∆	6772625 (2)	50	79068	0.1539
H05	opi3∆	6772625 (2)	50	79943	0.1632
H05	opi3∆	6772625 (2)	50	80818	0.1661
H05	opi3∆	6772625 (2)	50	82096	0.1632
H05	opi3∆	6772625 (2)	50	82970	0.1666
H05	opi3∆	6772625 (2)	50	83845	0.1725
H06	opi3∆	6772625 (2)	50	926	0.0856
H06	opi3∆	6772625 (2)	50	1802	0.0881
H06	opi3∆	6772625 (2)	50	2678	0.0825
H06	opi3∆	6772625 (2)	50	3552	0.0799
H06	opi3∆	6772625 (2)	50	4427	0.0822
H06	opi3∆	6772625 (2)	50	5301	0.0842
H06	opi3∆	6772625 (2)	50	6176	0.097
H06	opi3∆	6772625 (2)	50	7050	0.0859
H06	opi3∆	6772625 (2)	50	7924	0.0811
H06	opi3∆	6772625 (2)	50	8799	0.0943
H06	opi3∆	6772625 (2)	50	9673	0.0907
H06	opi3∆	6772625 (2)	50	10548	0.0855
H06	opi3∆	6772625 (2)	50	11422	0.086
H06	opi3∆	6772625 (2)	50	12297	0.0843
H06	opi3∆	6772625 (2)	50	13171	0.0931
H06	opi3∆	6772625 (2)	50	14046	0.0877
H06	opi3∆	6772625 (2)	50	14920	0.085
H06	opi3∆	6772625 (2)	50	15794	0.0915
H06	opi3∆	6772625 (2)	50	16669	0.0861
H06	opi3∆	6772625 (2)	50	17543	0.0895
H06	opi3∆	6772625 (2)	50	18417	0.0923
H06	opi3∆	6772625 (2)	50	19292	0.0901
H06	opi3∆	6772625 (2)	50	20166	0.0947
H06	opi3∆	6772625 (2)	50	21041	0.0986
H06	opi3∆	6772625 (2)	50	21915	0.0943
H06	opi3∆	6772625 (2)	50	22789	0.1148
H06	opi3∆	6772625 (2)	50	23663	0.0955
H06	opi3∆	6772625 (2)	50	24538	0.1029
H06	opi3∆	6772625 (2)	50	25412	0.1008
H06	opi3∆	6772625 (2)	50	26286	0.0965
H06	opi3∆	6772625 (2)	50	27161	0.1051
H06	opi3∆	6772625 (2)	50	28036	0.1123
H06	opi3∆	6772625 (2)	50	28910	0.0975
H06	opi3∆	6772625 (2)	50	29785	0.0991
H06	opi3∆	6772625 (2)	50	30659	0.0997
H06	opi3∆	6772625 (2)	50	31534	0.1181
H06	opi3∆	6772625 (2)	50	32408	0.1005
H06	opi3∆	6772625 (2)	50	33282	0.1054
H06	opi3∆	6772625 (2)	50	34157	0.1032
H06	opi3∆	6772625 (2)	50	35031	0.1028
H06	opi3∆	6772625 (2)	50	35905	0.1074
H06	opi3∆	6772625 (2)	50	36780	0.104
H06	opi3∆	6772625 (2)	50	37655	0.1057
H06	opi3∆	6772625 (2)	50	38529	0.1048
H06	opi3∆	6772625 (2)	50	39403	0.1061
H06	opi3∆	6772625 (2)	50	40278	0.1066
H06	opi3∆	6772625 (2)	50	41152	0.1076
H06	opi3∆	6772625 (2)	50	42026	0.1091
H06	opi3∆	6772625 (2)	50	42901	0.1085
H06	opi3∆	6772625 (2)	50	43775	0.109
H06	opi3∆	6772625 (2)	50	44650	0.111
H06	opi3∆	6772625 (2)	50	45524	0.1114
H06	opi3∆	6772625 (2)	50	46399	0.1127
H06	opi3∆	6772625 (2)	50	47273	0.1118
H06	opi3∆	6772625 (2)	50	48148	0.1148
H06	opi3∆	6772625 (2)	50	49022	0.1142
H06	opi3∆	6772625 (2)	50	49896	0.1159
H06	opi3∆	6772625 (2)	50	50770	0.1162
H06	opi3∆	6772625 (2)	50	51645	0.1164
H06	opi3∆	6772625 (2)	50	52519	0.1155
H06	opi3∆	6772625 (2)	50	53393	0.1198
H06	opi3∆	6772625 (2)	50	54268	0.1198
H06	opi3∆	6772625 (2)	50	55143	0.1187
H06	opi3∆	6772625 (2)	50	56017	0.1211
H06	opi3∆	6772625 (2)	50	56891	0.1203
H06	opi3∆	6772625 (2)	50	57766	0.1211
H06	opi3∆	6772625 (2)	50	58640	0.1219
H06	opi3∆	6772625 (2)	50	59515	0.1222
H06	opi3∆	6772625 (2)	50	60389	0.1208
H06	opi3∆	6772625 (2)	50	61264	0.1254
H06	opi3∆	6772625 (2)	50	62138	0.1257
H06	opi3∆	6772625 (2)	50	63013	0.1246
H06	opi3∆	6772625 (2)	50	65075	0.1263
H06	opi3∆	6772625 (2)	50	65950	0.1288
H06	opi3∆	6772625 (2)	50	66824	0.1299
H06	opi3∆	6772625 (2)	50	67698	0.1317
H06	opi3∆	6772625 (2)	50	68573	0.1334
H06	opi3∆	6772625 (2)	50	69447	0.133
H06	opi3∆	6772625 (2)	50	70322	0.1353
H06	opi3∆	6772625 (2)	50	71196	0.1362
H06	opi3∆	6772625 (2)	50	72070	0.1379
H06	opi3∆	6772625 (2)	50	72945	0.1399
H06	opi3∆	6772625 (2)	50	73819	0.1407
H06	opi3∆	6772625 (2)	50	74695	0.1425
H06	opi3∆	6772625 (2)	50	75570	0.1467
H06	opi3∆	6772625 (2)	50	76444	0.1454
H06	opi3∆	6772625 (2)	50	77319	0.1465
H06	opi3∆	6772625 (2)	50	78193	0.1483
H06	opi3∆	6772625 (2)	50	79068	0.15310000000000001
H06	opi3∆	6772625 (2)	50	79943	0.1533
H06	opi3∆	6772625 (2)	50	80818	0.1612
H06	opi3∆	6772625 (2)	50	82096	0.1627
H06	opi3∆	6772625 (2)	50	82970	0.1628
H06	opi3∆	6772625 (2)	50	83845	0.1728
H07	wt	5673113 (1)	50	926	0.0854
H07	wt	5673113 (1)	50	1802	0.0874
H07	wt	5673113 (1)	50	2678	0.0861
H07	wt	5673113 (1)	50	3552	0.0853
H07	wt	5673113 (1)	50	4427	0.0861
H07	wt	5673113 (1)	50	5301	0.0864
H07	wt	5673113 (1)	50	6176	0.0859
H07	wt	5673113 (1)	50	7050	0.0856
H07	wt	5673113 (1)	50	7924	0.086
H07	wt	5673113 (1)	50	8799	0.087
H07	wt	5673113 (1)	50	9673	0.0861
H07	wt	5673113 (1)	50	10548	0.086
H07	wt	5673113 (1)	50	11422	0.0873
H07	wt	5673113 (1)	50	12297	0.0861
H07	wt	5673113 (1)	50	13171	0.0873
H07	wt	5673113 (1)	50	14046	0.0853
H07	wt	5673113 (1)	50	14920	0.0862
H07	wt	5673113 (1)	50	15794	0.0872
H07	wt	5673113 (1)	50	16669	0.0857
H07	wt	5673113 (1)	50	17543	0.0861
H07	wt	5673113 (1)	50	18417	0.0855
H07	wt	5673113 (1)	50	19292	0.0868
H07	wt	5673113 (1)	50	20166	0.0865
H07	wt	5673113 (1)	50	21041	0.0855
H07	wt	5673113 (1)	50	21915	0.0869
H07	wt	5673113 (1)	50	22789	0.089
H07	wt	5673113 (1)	50	23663	0.0883
H07	wt	5673113 (1)	50	24538	0.0865
H07	wt	5673113 (1)	50	25412	0.0886
H07	wt	5673113 (1)	50	26286	0.0872
H07	wt	5673113 (1)	50	27161	0.0881
H07	wt	5673113 (1)	50	28036	0.0895
H07	wt	5673113 (1)	50	28910	0.0892
H07	wt	5673113 (1)	50	29785	0.0884
H07	wt	5673113 (1)	50	30659	0.0881
H07	wt	5673113 (1)	50	31534	0.0874
H07	wt	5673113 (1)	50	32408	0.0897
H07	wt	5673113 (1)	50	33282	0.0904
H07	wt	5673113 (1)	50	34157	0.0903
H07	wt	5673113 (1)	50	35031	0.0902
H07	wt	5673113 (1)	50	35905	0.0907
H07	wt	5673113 (1)	50	36780	0.0906
H07	wt	5673113 (1)	50	37655	0.0928
H07	wt	5673113 (1)	50	38529	0.0914
H07	wt	5673113 (1)	50	39403	0.0919
H07	wt	5673113 (1)	50	40278	0.093
H07	wt	5673113 (1)	50	41152	0.0947
H07	wt	5673113 (1)	50	42026	0.0926
H07	wt	5673113 (1)	50	42901	0.0959
H07	wt	5673113 (1)	50	43775	0.095
H07	wt	5673113 (1)	50	44650	0.0973
H07	wt	5673113 (1)	50	45524	0.0981
H07	wt	5673113 (1)	50	46399	0.0997
H07	wt	5673113 (1)	50	47273	0.0998
H07	wt	5673113 (1)	50	48148	0.1025
H07	wt	5673113 (1)	50	49022	0.1025
H07	wt	5673113 (1)	50	49896	0.1077
H07	wt	5673113 (1)	50	50770	0.1074
H07	wt	5673113 (1)	50	51645	0.109
H07	wt	5673113 (1)	50	52519	0.1109
H07	wt	5673113 (1)	50	53393	0.1125
H07	wt	5673113 (1)	50	54268	0.1181
H07	wt	5673113 (1)	50	55143	0.121
H07	wt	5673113 (1)	50	56017	0.1248
H07	wt	5673113 (1)	50	56891	0.1297
H07	wt	5673113 (1)	50	57766	0.1319
H07	wt	5673113 (1)	50	58640	0.1389
H07	wt	5673113 (1)	50	59515	0.1415
H07	wt	5673113 (1)	50	60389	0.1486
H07	wt	5673113 (1)	50	61264	0.1606
H07	wt	5673113 (1)	50	62138	0.1627
H07	wt	5673113 (1)	50	63013	0.1667
H07	wt	5673113 (1)	50	65075	0.1857
H07	wt	5673113 (1)	50	65950	0.1953
H07	wt	5673113 (1)	50	66824	0.2055
H07	wt	5673113 (1)	50	67698	0.2177
H07	wt	5673113 (1)	50	68573	0.2295
H07	wt	5673113 (1)	50	69447	0.2405
H07	wt	5673113 (1)	50	70322	0.2572
H07	wt	5673113 (1)	50	71196	0.2772
H07	wt	5673113 (1)	50	72070	0.2883
H07	wt	5673113 (1)	50	72945	0.3112
H07	wt	5673113 (1)	50	73819	0.3236
H07	wt	5673113 (1)	50	74695	0.3466
H07	wt	5673113 (1)	50	75570	0.3706
H07	wt	5673113 (1)	50	76444	0.3942
H07	wt	5673113 (1)	50	77319	0.4138
H07	wt	5673113 (1)	50	78193	0.4401
H07	wt	5673113 (1)	50	79068	0.4676
H07	wt	5673113 (1)	50	79943	0.4935
H07	wt	5673113 (1)	50	80818	0.5303
H07	wt	5673113 (1)	50	82096	0.5725
H07	wt	5673113 (1)	50	82970	0.6024
H07	wt	5673113 (1)	50	83845	0.6342
H08	wt	5673113 (1)	50	926	0.0868
H08	wt	5673113 (1)	50	1802	0.087
H08	wt	5673113 (1)	50	2678	0.0861
H08	wt	5673113 (1)	50	3552	0.0866
H08	wt	5673113 (1)	50	4427	0.086
H08	wt	5673113 (1)	50	5301	0.0878
H08	wt	5673113 (1)	50	6176	0.0863
H08	wt	5673113 (1)	50	7050	0.0863
H08	wt	5673113 (1)	50	7924	0.0869
H08	wt	5673113 (1)	50	8799	0.0865
H08	wt	5673113 (1)	50	9673	0.0861
H08	wt	5673113 (1)	50	10548	0.087
H08	wt	5673113 (1)	50	11422	0.086
H08	wt	5673113 (1)	50	12297	0.0855
H08	wt	5673113 (1)	50	13171	0.0879
H08	wt	5673113 (1)	50	14046	0.0874
H08	wt	5673113 (1)	50	14920	0.085
H08	wt	5673113 (1)	50	15794	0.0918
H08	wt	5673113 (1)	50	16669	0.0902
H08	wt	5673113 (1)	50	17543	0.0857
H08	wt	5673113 (1)	50	18417	0.0861
H08	wt	5673113 (1)	50	19292	0.101
H08	wt	5673113 (1)	50	20166	0.0853
H08	wt	5673113 (1)	50	21041	0.0853
H08	wt	5673113 (1)	50	21915	0.0861
H08	wt	5673113 (1)	50	22789	0.0886
H08	wt	5673113 (1)	50	23663	0.0882
H08	wt	5673113 (1)	50	24538	0.0884
H08	wt	5673113 (1)	50	25412	0.0882
H08	wt	5673113 (1)	50	26286	0.0855
H08	wt	5673113 (1)	50	27161	0.0877
H08	wt	5673113 (1)	50	28036	0.0877
H08	wt	5673113 (1)	50	28910	0.0868
H08	wt	5673113 (1)	50	29785	0.0877
H08	wt	5673113 (1)	50	30659	0.0876
H08	wt	5673113 (1)	50	31534	0.0886
H08	wt	5673113 (1)	50	32408	0.0878
H08	wt	5673113 (1)	50	33282	0.0902
H08	wt	5673113 (1)	50	34157	0.089
H08	wt	5673113 (1)	50	35031	0.0877
H08	wt	5673113 (1)	50	35905	0.0889
H08	wt	5673113 (1)	50	36780	0.0885
H08	wt	5673113 (1)	50	37655	0.0892
H08	wt	5673113 (1)	50	38529	0.0897
H08	wt	5673113 (1)	50	39403	0.0883
H08	wt	5673113 (1)	50	40278	0.0893
H08	wt	5673113 (1)	50	41152	0.0908
H08	wt	5673113 (1)	50	42026	0.089
H08	wt	5673113 (1)	50	42901	0.0905
H08	wt	5673113 (1)	50	43775	0.0899
H08	wt	5673113 (1)	50	44650	0.0937
H08	wt	5673113 (1)	50	45524	0.0947
H08	wt	5673113 (1)	50	46399	0.0926
H08	wt	5673113 (1)	50	47273	0.0928
H08	wt	5673113 (1)	50	48148	0.0939
H08	wt	5673113 (1)	50	49022	0.0959
H08	wt	5673113 (1)	50	49896	0.1049
H08	wt	5673113 (1)	50	50770	0.0985
H08	wt	5673113 (1)	50	51645	0.0967
H08	wt	5673113 (1)	50	52519	0.0977
H08	wt	5673113 (1)	50	53393	0.1026
H08	wt	5673113 (1)	50	54268	0.1025
H08	wt	5673113 (1)	50	55143	0.1066
H08	wt	5673113 (1)	50	56017	0.1066
H08	wt	5673113 (1)	50	56891	0.11
H08	wt	5673113 (1)	50	57766	0.114
H08	wt	5673113 (1)	50	58640	0.1133
H08	wt	5673113 (1)	50	59515	0.1143
H08	wt	5673113 (1)	50	60389	0.1179
H08	wt	5673113 (1)	50	61264	0.1462
H08	wt	5673113 (1)	50	62138	0.1265
H08	wt	5673113 (1)	50	63013	0.1302
H08	wt	5673113 (1)	50	65075	0.1388
H08	wt	5673113 (1)	50	65950	0.143
H08	wt	5673113 (1)	50	66824	0.1494
H08	wt	5673113 (1)	50	67698	0.1564
H08	wt	5673113 (1)	50	68573	0.1605
H08	wt	5673113 (1)	50	69447	0.1645
H08	wt	5673113 (1)	50	70322	0.1734
H08	wt	5673113 (1)	50	71196	0.1797
H08	wt	5673113 (1)	50	72070	0.1898
H08	wt	5673113 (1)	50	72945	0.204
H08	wt	5673113 (1)	50	73819	0.2122
H08	wt	5673113 (1)	50	74695	0.2227
H08	wt	5673113 (1)	50	75570	0.2368
H08	wt	5673113 (1)	50	76444	0.2491
H08	wt	5673113 (1)	50	77319	0.2603
H08	wt	5673113 (1)	50	78193	0.2799
H08	wt	5673113 (1)	50	79068	0.2954
H08	wt	5673113 (1)	50	79943	0.3129
H08	wt	5673113 (1)	50	80818	0.3493
H08	wt	5673113 (1)	50	82096	0.3593
H08	wt	5673113 (1)	50	82970	0.3835
H08	wt	5673113 (1)	50	83845	0.4041
H09	wt	5673113 (1)	50	926	0.0838
H09	wt	5673113 (1)	50	1802	0.0849
H09	wt	5673113 (1)	50	2678	0.083
H09	wt	5673113 (1)	50	3552	0.0828
H09	wt	5673113 (1)	50	4427	0.0843
H09	wt	5673113 (1)	50	5301	0.0909
H09	wt	5673113 (1)	50	6176	0.0847
H09	wt	5673113 (1)	50	7050	0.0896
H09	wt	5673113 (1)	50	7924	0.0831
H09	wt	5673113 (1)	50	8799	0.0837
H09	wt	5673113 (1)	50	9673	0.0832
H09	wt	5673113 (1)	50	10548	0.0839
H09	wt	5673113 (1)	50	11422	0.0846
H09	wt	5673113 (1)	50	12297	0.083
H09	wt	5673113 (1)	50	13171	0.0852
H09	wt	5673113 (1)	50	14046	0.0832
H09	wt	5673113 (1)	50	14920	0.0826
H09	wt	5673113 (1)	50	15794	0.0834
H09	wt	5673113 (1)	50	16669	0.0829
H09	wt	5673113 (1)	50	17543	0.0835
H09	wt	5673113 (1)	50	18417	0.084
H09	wt	5673113 (1)	50	19292	0.0847
H09	wt	5673113 (1)	50	20166	0.0824
H09	wt	5673113 (1)	50	21041	0.0834
H09	wt	5673113 (1)	50	21915	0.084
H09	wt	5673113 (1)	50	22789	0.0855
H09	wt	5673113 (1)	50	23663	0.0841
H09	wt	5673113 (1)	50	24538	0.0835
H09	wt	5673113 (1)	50	25412	0.0841
H09	wt	5673113 (1)	50	26286	0.0888
H09	wt	5673113 (1)	50	27161	0.0844
H09	wt	5673113 (1)	50	28036	0.0861
H09	wt	5673113 (1)	50	28910	0.0847
