well	drug_name	assay_conc_um	runtime	measure
F01	NA	NA	50715	0.431
F01	NA	NA	51796	0.456
F01	NA	NA	52877	0.479
F01	NA	NA	53959	0.501
F01	NA	NA	55039	0.523
F01	NA	NA	56120	0.541
F01	NA	NA	57201	0.555
F01	NA	NA	58281	0.568
F01	NA	NA	59362	0.581
F01	NA	NA	60433	0.588
F01	NA	NA	61514	0.599
F01	NA	NA	62595	0.608
F01	NA	NA	63676	0.614
F01	NA	NA	64757	0.621
F01	NA	NA	65838	0.629
F01	NA	NA	66919	0.633
F01	NA	NA	68000	0.638
F01	NA	NA	69081	0.643
F01	NA	NA	70161	0.643
F01	NA	NA	71242	0.648
F01	NA	NA	72313	0.645
F01	NA	NA	73394	0.644
F01	NA	NA	74475	0.647
F01	NA	NA	75556	0.644
F01	NA	NA	76637	0.643
F01	NA	NA	77718	0.648
F01	NA	NA	78799	0.648
F01	NA	NA	79880	0.647
F01	NA	NA	80961	0.65
F01	NA	NA	82041	0.653
F01	NA	NA	83122	0.653
F01	NA	NA	84193	0.652
F01	NA	NA	85274	0.656
F01	NA	NA	86355	0.66
F01	NA	NA	87436	0.657
F01	NA	NA	88517	0.658
F01	NA	NA	89598	0.661
F01	NA	NA	90679	0.662
F01	NA	NA	91760	0.666
F01	NA	NA	92840	0.665
F01	NA	NA	93921	0.665
F01	NA	NA	95002	0.667
F01	NA	NA	96073	0.666
F01	NA	NA	97154	0.668
F01	NA	NA	98235	0.67
F01	NA	NA	99316	0.669
F01	NA	NA	100397	0.674
F01	NA	NA	101478	0.671
F01	NA	NA	102559	0.674
F01	NA	NA	103640	0.675
F01	NA	NA	104720	0.673
F01	NA	NA	105801	0.675
F01	NA	NA	106882	0.676
F01	NA	NA	107953	0.676
F01	NA	NA	109034	0.677
F01	NA	NA	110115	0.677
F01	NA	NA	111196	0.679
F01	NA	NA	112277	0.679
F01	NA	NA	113358	0.68
F01	NA	NA	114439	0.681
F01	NA	NA	115519	0.68
F01	NA	NA	116600	0.684
F01	NA	NA	117681	0.681
F01	NA	NA	118762	0.683
F02	Brompheniramine Maleate	200	0	0.078
F02	Brompheniramine Maleate	200	1033	0.078
F02	Brompheniramine Maleate	200	2114	0.079
F02	Brompheniramine Maleate	200	3195	0.08
F02	Brompheniramine Maleate	200	4276	0.081
F02	Brompheniramine Maleate	200	5357	0.082
F02	Brompheniramine Maleate	200	6438	0.083
F02	Brompheniramine Maleate	200	7519	0.084
F02	Brompheniramine Maleate	200	8600	0.085
F02	Brompheniramine Maleate	200	9681	0.088
F02	Brompheniramine Maleate	200	10762	0.09
F02	Brompheniramine Maleate	200	11843	0.092
F02	Brompheniramine Maleate	200	12913	0.096
F02	Brompheniramine Maleate	200	13994	0.098
F02	Brompheniramine Maleate	200	15075	0.101
F02	Brompheniramine Maleate	200	16156	0.104
F02	Brompheniramine Maleate	200	17237	0.107
F02	Brompheniramine Maleate	200	18318	0.11
F02	Brompheniramine Maleate	200	19399	0.112
F02	Brompheniramine Maleate	200	20480	0.115
F02	Brompheniramine Maleate	200	21561	0.119
F02	Brompheniramine Maleate	200	22642	0.125
F02	Brompheniramine Maleate	200	23722	0.132
F02	Brompheniramine Maleate	200	24793	0.129
F02	Brompheniramine Maleate	200	25874	0.128
F02	Brompheniramine Maleate	200	26955	0.128
F02	Brompheniramine Maleate	200	28036	0.131
F02	Brompheniramine Maleate	200	29117	0.136
F02	Brompheniramine Maleate	200	30198	0.142
F02	Brompheniramine Maleate	200	31279	0.149
F02	Brompheniramine Maleate	200	32360	0.155
F02	Brompheniramine Maleate	200	33441	0.163
F02	Brompheniramine Maleate	200	34522	0.171
F02	Brompheniramine Maleate	200	35603	0.18
F02	Brompheniramine Maleate	200	36673	0.19
F02	Brompheniramine Maleate	200	37754	0.203
F02	Brompheniramine Maleate	200	38835	0.215
F02	Brompheniramine Maleate	200	39916	0.23
F02	Brompheniramine Maleate	200	40997	0.248
F02	Brompheniramine Maleate	200	42078	0.268
F02	Brompheniramine Maleate	200	43159	0.287
F02	Brompheniramine Maleate	200	44240	0.309
F02	Brompheniramine Maleate	200	45321	0.331
F02	Brompheniramine Maleate	200	46402	0.353
F02	Brompheniramine Maleate	200	47482	0.379
F02	Brompheniramine Maleate	200	48553	0.404
F02	Brompheniramine Maleate	200	49634	0.426
F02	Brompheniramine Maleate	200	50715	0.453
F02	Brompheniramine Maleate	200	51796	0.479
F02	Brompheniramine Maleate	200	52877	0.502
F02	Brompheniramine Maleate	200	53959	0.528
F02	Brompheniramine Maleate	200	55039	0.547
F02	Brompheniramine Maleate	200	56120	0.562
F02	Brompheniramine Maleate	200	57201	0.575
F02	Brompheniramine Maleate	200	58281	0.586
F02	Brompheniramine Maleate	200	59362	0.597
F02	Brompheniramine Maleate	200	60433	0.611
F02	Brompheniramine Maleate	200	61514	0.621
F02	Brompheniramine Maleate	200	62595	0.628
F02	Brompheniramine Maleate	200	63676	0.634
F02	Brompheniramine Maleate	200	64757	0.64
F02	Brompheniramine Maleate	200	65838	0.648
F02	Brompheniramine Maleate	200	66919	0.651
F02	Brompheniramine Maleate	200	68000	0.656
F02	Brompheniramine Maleate	200	69081	0.658
F02	Brompheniramine Maleate	200	70161	0.659
F02	Brompheniramine Maleate	200	71242	0.659
F02	Brompheniramine Maleate	200	72313	0.66
F02	Brompheniramine Maleate	200	73394	0.658
F02	Brompheniramine Maleate	200	74475	0.66
F02	Brompheniramine Maleate	200	75556	0.659
F02	Brompheniramine Maleate	200	76637	0.66
F02	Brompheniramine Maleate	200	77718	0.661
F02	Brompheniramine Maleate	200	78799	0.663
F02	Brompheniramine Maleate	200	79880	0.662
F02	Brompheniramine Maleate	200	80961	0.667
F02	Brompheniramine Maleate	200	82041	0.667
F02	Brompheniramine Maleate	200	83122	0.668
F02	Brompheniramine Maleate	200	84193	0.668
F02	Brompheniramine Maleate	200	85274	0.669
F02	Brompheniramine Maleate	200	86355	0.671
F02	Brompheniramine Maleate	200	87436	0.673
F02	Brompheniramine Maleate	200	88517	0.674
F02	Brompheniramine Maleate	200	89598	0.674
F02	Brompheniramine Maleate	200	90679	0.676
F02	Brompheniramine Maleate	200	91760	0.677
F02	Brompheniramine Maleate	200	92840	0.677
F02	Brompheniramine Maleate	200	93921	0.677
F02	Brompheniramine Maleate	200	95002	0.679
F02	Brompheniramine Maleate	200	96073	0.678
F02	Brompheniramine Maleate	200	97154	0.682
F02	Brompheniramine Maleate	200	98235	0.682
F02	Brompheniramine Maleate	200	99316	0.684
F02	Brompheniramine Maleate	200	100397	0.683
F02	Brompheniramine Maleate	200	101478	0.684
F02	Brompheniramine Maleate	200	102559	0.686
F02	Brompheniramine Maleate	200	103640	0.686
F02	Brompheniramine Maleate	200	104720	0.686
F02	Brompheniramine Maleate	200	105801	0.689
F02	Brompheniramine Maleate	200	106882	0.686
F02	Brompheniramine Maleate	200	107953	0.688
F02	Brompheniramine Maleate	200	109034	0.689
F02	Brompheniramine Maleate	200	110115	0.689
F02	Brompheniramine Maleate	200	111196	0.691
F02	Brompheniramine Maleate	200	112277	0.691
F02	Brompheniramine Maleate	200	113358	0.692
F02	Brompheniramine Maleate	200	114439	0.693
F02	Brompheniramine Maleate	200	115519	0.693
F02	Brompheniramine Maleate	200	116600	0.694
F02	Brompheniramine Maleate	200	117681	0.695
F02	Brompheniramine Maleate	200	118762	0.695
F03	Budesonide	200	0	0.077
F03	Budesonide	200	1033	0.078
F03	Budesonide	200	2114	0.078
F03	Budesonide	200	3195	0.079
F03	Budesonide	200	4276	0.079
F03	Budesonide	200	5357	0.08
F03	Budesonide	200	6438	0.081
F03	Budesonide	200	7519	0.081
F03	Budesonide	200	8600	0.082
F03	Budesonide	200	9681	0.083
F03	Budesonide	200	10762	0.084
F03	Budesonide	200	11843	0.085
F03	Budesonide	200	12913	0.087
F03	Budesonide	200	13994	0.089
F03	Budesonide	200	15075	0.091
F03	Budesonide	200	16156	0.093
F03	Budesonide	200	17237	0.095
F03	Budesonide	200	18318	0.097
F03	Budesonide	200	19399	0.099
F03	Budesonide	200	20480	0.101
F03	Budesonide	200	21561	0.104
F03	Budesonide	200	22642	0.106
F03	Budesonide	200	23722	0.109
F03	Budesonide	200	24793	0.111
F03	Budesonide	200	25874	0.115
F03	Budesonide	200	26955	0.118
F03	Budesonide	200	28036	0.122
F03	Budesonide	200	29117	0.126
F03	Budesonide	200	30198	0.129
F03	Budesonide	200	31279	0.135
F03	Budesonide	200	32360	0.14
F03	Budesonide	200	33441	0.146
F03	Budesonide	200	34522	0.151
F03	Budesonide	200	35603	0.16
F03	Budesonide	200	36673	0.17
F03	Budesonide	200	37754	0.18
F03	Budesonide	200	38835	0.191
F03	Budesonide	200	39916	0.202
F03	Budesonide	200	40997	0.215
F03	Budesonide	200	42078	0.231
F03	Budesonide	200	43159	0.249
F03	Budesonide	200	44240	0.269
F03	Budesonide	200	45321	0.288
F03	Budesonide	200	46402	0.309
F03	Budesonide	200	47482	0.332
F03	Budesonide	200	48553	0.356
F03	Budesonide	200	49634	0.38
F03	Budesonide	200	50715	0.405
F03	Budesonide	200	51796	0.426
F03	Budesonide	200	52877	0.451
F03	Budesonide	200	53959	0.473
F03	Budesonide	200	55039	0.498
F03	Budesonide	200	56120	0.516
F03	Budesonide	200	57201	0.531
F03	Budesonide	200	58281	0.544
F03	Budesonide	200	59362	0.555
F03	Budesonide	200	60433	0.568
F03	Budesonide	200	61514	0.577
F03	Budesonide	200	62595	0.586
F03	Budesonide	200	63676	0.593
F03	Budesonide	200	64757	0.6
F03	Budesonide	200	65838	0.61
F03	Budesonide	200	66919	0.615
F03	Budesonide	200	68000	0.62
F03	Budesonide	200	69081	0.626
F03	Budesonide	200	70161	0.626
F03	Budesonide	200	71242	0.629
F03	Budesonide	200	72313	0.63
F03	Budesonide	200	73394	0.632
F03	Budesonide	200	74475	0.631
F03	Budesonide	200	75556	0.635
F03	Budesonide	200	76637	0.635
F03	Budesonide	200	77718	0.637
F03	Budesonide	200	78799	0.639
F03	Budesonide	200	79880	0.643
F03	Budesonide	200	80961	0.645
F03	Budesonide	200	82041	0.647
F03	Budesonide	200	83122	0.648
F03	Budesonide	200	84193	0.65
F03	Budesonide	200	85274	0.652
F03	Budesonide	200	86355	0.653
F03	Budesonide	200	87436	0.654
F03	Budesonide	200	88517	0.658
F03	Budesonide	200	89598	0.659
F03	Budesonide	200	90679	0.662
F03	Budesonide	200	91760	0.665
F03	Budesonide	200	92840	0.666
F03	Budesonide	200	93921	0.667
F03	Budesonide	200	95002	0.671
F03	Budesonide	200	96073	0.67
F03	Budesonide	200	97154	0.671
F03	Budesonide	200	98235	0.672
F03	Budesonide	200	99316	0.674
F03	Budesonide	200	100397	0.676
F03	Budesonide	200	101478	0.676
F03	Budesonide	200	102559	0.678
F03	Budesonide	200	103640	0.681
F03	Budesonide	200	104720	0.68
F03	Budesonide	200	105801	0.681
F03	Budesonide	200	106882	0.682
F03	Budesonide	200	107953	0.682
F03	Budesonide	200	109034	0.684
F03	Budesonide	200	110115	0.685
F03	Budesonide	200	111196	0.685
F03	Budesonide	200	112277	0.687
F03	Budesonide	200	113358	0.685
F03	Budesonide	200	114439	0.689
F03	Budesonide	200	115519	0.687
F03	Budesonide	200	116600	0.69
F03	Budesonide	200	117681	0.688
F03	Budesonide	200	118762	0.691
F04	Bupropion	200	0	0.078
F04	Bupropion	200	1033	0.079
F04	Bupropion	200	2114	0.079
F04	Bupropion	200	3195	0.08
F04	Bupropion	200	4276	0.081
F04	Bupropion	200	5357	0.081
F04	Bupropion	200	6438	0.082
F04	Bupropion	200	7519	0.083
F04	Bupropion	200	8600	0.083
F04	Bupropion	200	9681	0.085
F04	Bupropion	200	10762	0.086
F04	Bupropion	200	11843	0.087
F04	Bupropion	200	12913	0.088
F04	Bupropion	200	13994	0.09
F04	Bupropion	200	15075	0.091
F04	Bupropion	200	16156	0.093
F04	Bupropion	200	17237	0.095
F04	Bupropion	200	18318	0.097
F04	Bupropion	200	19399	0.099
F04	Bupropion	200	20480	0.1
F04	Bupropion	200	21561	0.102
F04	Bupropion	200	22642	0.105
F04	Bupropion	200	23722	0.107
F04	Bupropion	200	24793	0.109
F04	Bupropion	200	25874	0.114
F04	Bupropion	200	26955	0.115
F04	Bupropion	200	28036	0.116
F04	Bupropion	200	29117	0.117
F04	Bupropion	200	30198	0.119
F04	Bupropion	200	31279	0.123
F04	Bupropion	200	32360	0.126
F04	Bupropion	200	33441	0.132
F04	Bupropion	200	34522	0.138
F04	Bupropion	200	35603	0.142
F04	Bupropion	200	36673	0.149
F04	Bupropion	200	37754	0.156
F04	Bupropion	200	38835	0.164
F04	Bupropion	200	39916	0.173
F04	Bupropion	200	40997	0.183
F04	Bupropion	200	42078	0.195
F04	Bupropion	200	43159	0.209
F04	Bupropion	200	44240	0.222
F04	Bupropion	200	45321	0.239
F04	Bupropion	200	46402	0.256
F04	Bupropion	200	47482	0.273
F04	Bupropion	200	48553	0.291
F04	Bupropion	200	49634	0.309
F04	Bupropion	200	50715	0.33
F04	Bupropion	200	51796	0.35
F04	Bupropion	200	52877	0.372
F04	Bupropion	200	53959	0.39
F04	Bupropion	200	55039	0.412
F04	Bupropion	200	56120	0.433
F04	Bupropion	200	57201	0.451
F04	Bupropion	200	58281	0.469
F04	Bupropion	200	59362	0.482
F04	Bupropion	200	60433	0.493
F04	Bupropion	200	61514	0.505
F04	Bupropion	200	62595	0.513
F04	Bupropion	200	63676	0.524
F04	Bupropion	200	64757	0.532
F04	Bupropion	200	65838	0.54
F04	Bupropion	200	66919	0.549
F04	Bupropion	200	68000	0.553
F04	Bupropion	200	69081	0.562
F04	Bupropion	200	70161	0.564
F04	Bupropion	200	71242	0.566
F04	Bupropion	200	72313	0.569
F04	Bupropion	200	73394	0.573
F04	Bupropion	200	74475	0.572
F04	Bupropion	200	75556	0.573
F04	Bupropion	200	76637	0.576
F04	Bupropion	200	77718	0.578
F04	Bupropion	200	78799	0.58
F04	Bupropion	200	79880	0.582
F04	Bupropion	200	80961	0.586
F04	Bupropion	200	82041	0.587
F04	Bupropion	200	83122	0.588
F04	Bupropion	200	84193	0.59
F04	Bupropion	200	85274	0.593
F04	Bupropion	200	86355	0.597
F04	Bupropion	200	87436	0.599
F04	Bupropion	200	88517	0.601
F04	Bupropion	200	89598	0.603
F04	Bupropion	200	90679	0.607
F04	Bupropion	200	91760	0.608
F04	Bupropion	200	92840	0.611
F04	Bupropion	200	93921	0.612
F04	Bupropion	200	95002	0.615
F04	Bupropion	200	96073	0.615
F04	Bupropion	200	97154	0.618
F04	Bupropion	200	98235	0.621
F04	Bupropion	200	99316	0.624
F04	Bupropion	200	100397	0.625
F04	Bupropion	200	101478	0.626
F04	Bupropion	200	102559	0.627
F04	Bupropion	200	103640	0.63
F04	Bupropion	200	104720	0.629
F04	Bupropion	200	105801	0.631
F04	Bupropion	200	106882	0.632
F04	Bupropion	200	107953	0.632
F04	Bupropion	200	109034	0.634
F04	Bupropion	200	110115	0.634
F04	Bupropion	200	111196	0.634
F04	Bupropion	200	112277	0.637
F04	Bupropion	200	113358	0.638
F04	Bupropion	200	114439	0.64
F04	Bupropion	200	115519	0.639
F04	Bupropion	200	116600	0.642
F04	Bupropion	200	117681	0.643
F04	Bupropion	200	118762	0.641
F05	Busulfan	200	0	0.076
F05	Busulfan	200	1033	0.077
F05	Busulfan	200	2114	0.079
F05	Busulfan	200	3195	0.081
F05	Busulfan	200	4276	0.082
F05	Busulfan	200	5357	0.085
F05	Busulfan	200	6438	0.088
F05	Busulfan	200	7519	0.09
F05	Busulfan	200	8600	0.095
F05	Busulfan	200	9681	0.098
F05	Busulfan	200	10762	0.102
F05	Busulfan	200	11843	0.105
F05	Busulfan	200	12913	0.11
F05	Busulfan	200	13994	0.113
F05	Busulfan	200	15075	0.116
F05	Busulfan	200	16156	0.121
F05	Busulfan	200	17237	0.124
F05	Busulfan	200	18318	0.127
F05	Busulfan	200	19399	0.131
F05	Busulfan	200	20480	0.136
F05	Busulfan	200	21561	0.138
F05	Busulfan	200	22642	0.141
F05	Busulfan	200	23722	0.146
F05	Busulfan	200	24793	0.15
F05	Busulfan	200	25874	0.152
F05	Busulfan	200	26955	0.156
F05	Busulfan	200	28036	0.156
F05	Busulfan	200	29117	0.157
F05	Busulfan	200	30198	0.161
F05	Busulfan	200	31279	0.166
F05	Busulfan	200	32360	0.17
F05	Busulfan	200	33441	0.175
F05	Busulfan	200	34522	0.181
F05	Busulfan	200	35603	0.186
F05	Busulfan	200	36673	0.196
F05	Busulfan	200	37754	0.203
F05	Busulfan	200	38835	0.213
F05	Busulfan	200	39916	0.224
F05	Busulfan	200	40997	0.237
F05	Busulfan	200	42078	0.251
F05	Busulfan	200	43159	0.264
F05	Busulfan	200	44240	0.28
F05	Busulfan	200	45321	0.298
F05	Busulfan	200	46402	0.319
F05	Busulfan	200	47482	0.339
F05	Busulfan	200	48553	0.359
F05	Busulfan	200	49634	0.379
F05	Busulfan	200	50715	0.403
F05	Busulfan	200	51796	0.424
F05	Busulfan	200	52877	0.45
F05	Busulfan	200	53959	0.471
F05	Busulfan	200	55039	0.494
F05	Busulfan	200	56120	0.513
F05	Busulfan	200	57201	0.537
F05	Busulfan	200	58281	0.555
F05	Busulfan	200	59362	0.57
F05	Busulfan	200	60433	0.581
F05	Busulfan	200	61514	0.591
F05	Busulfan	200	62595	0.602
F05	Busulfan	200	63676	0.611
F05	Busulfan	200	64757	0.619
F05	Busulfan	200	65838	0.627
F05	Busulfan	200	66919	0.633
F05	Busulfan	200	68000	0.639
F05	Busulfan	200	69081	0.646
F05	Busulfan	200	70161	0.647
F05	Busulfan	200	71242	0.649
F05	Busulfan	200	72313	0.653
F05	Busulfan	200	73394	0.653
F05	Busulfan	200	74475	0.654
F05	Busulfan	200	75556	0.651
F05	Busulfan	200	76637	0.651
F05	Busulfan	200	77718	0.651
F05	Busulfan	200	78799	0.652
F05	Busulfan	200	79880	0.651
F05	Busulfan	200	80961	0.653
F05	Busulfan	200	82041	0.656
F05	Busulfan	200	83122	0.654
F05	Busulfan	200	84193	0.653
F05	Busulfan	200	85274	0.653
F05	Busulfan	200	86355	0.656
F05	Busulfan	200	87436	0.655
F05	Busulfan	200	88517	0.654
F05	Busulfan	200	89598	0.658
F05	Busulfan	200	90679	0.658
F05	Busulfan	200	91760	0.661
F05	Busulfan	200	92840	0.66
F05	Busulfan	200	93921	0.659
F05	Busulfan	200	95002	0.663
F05	Busulfan	200	96073	0.662
F05	Busulfan	200	97154	0.664
F05	Busulfan	200	98235	0.663
F05	Busulfan	200	99316	0.663
F05	Busulfan	200	100397	0.666
F05	Busulfan	200	101478	0.665
F05	Busulfan	200	102559	0.666
F05	Busulfan	200	103640	0.665
F05	Busulfan	200	104720	0.664
F05	Busulfan	200	105801	0.666
F05	Busulfan	200	106882	0.667
F05	Busulfan	200	107953	0.665
F05	Busulfan	200	109034	0.665
F05	Busulfan	200	110115	0.667
F05	Busulfan	200	111196	0.669
F05	Busulfan	200	112277	0.669
F05	Busulfan	200	113358	0.67
F05	Busulfan	200	114439	0.67
F05	Busulfan	200	115519	0.67
F05	Busulfan	200	116600	0.672
F05	Busulfan	200	117681	0.67
F05	Busulfan	200	118762	0.673
F06	Blank	NA	0	0.077
F06	Blank	NA	1033	0.077
F06	Blank	NA	2114	0.078
F06	Blank	NA	3195	0.079
F06	Blank	NA	4276	0.08
F06	Blank	NA	5357	0.08
F06	Blank	NA	6438	0.081
F06	Blank	NA	7519	0.082
F06	Blank	NA	8600	0.083
F06	Blank	NA	9681	0.085
F06	Blank	NA	10762	0.087
F06	Blank	NA	11843	0.089
F06	Blank	NA	12913	0.091
F06	Blank	NA	13994	0.094
F06	Blank	NA	15075	0.097
F06	Blank	NA	16156	0.1
F06	Blank	NA	17237	0.104
F06	Blank	NA	18318	0.106
F06	Blank	NA	19399	0.11
F06	Blank	NA	20480	0.114
F06	Blank	NA	21561	0.117
F06	Blank	NA	22642	0.122
F06	Blank	NA	23722	0.128
F06	Blank	NA	24793	0.131
F06	Blank	NA	25874	0.137
F06	Blank	NA	26955	0.136
F06	Blank	NA	28036	0.137
F06	Blank	NA	29117	0.139
F06	Blank	NA	30198	0.139
F06	Blank	NA	31279	0.14
F06	Blank	NA	32360	0.145
F06	Blank	NA	33441	0.152
F06	Blank	NA	34522	0.158
F06	Blank	NA	35603	0.166
F06	Blank	NA	36673	0.176
F06	Blank	NA	37754	0.185
F06	Blank	NA	38835	0.198
F06	Blank	NA	39916	0.21
F06	Blank	NA	40997	0.226
F06	Blank	NA	42078	0.241
F06	Blank	NA	43159	0.26
F06	Blank	NA	44240	0.279
F06	Blank	NA	45321	0.301
F06	Blank	NA	46402	0.322
F06	Blank	NA	47482	0.345
F06	Blank	NA	48553	0.367
F06	Blank	NA	49634	0.387
F06	Blank	NA	50715	0.412
F06	Blank	NA	51796	0.437
F06	Blank	NA	52877	0.461
F06	Blank	NA	53959	0.484
F06	Blank	NA	55039	0.508
F06	Blank	NA	56120	0.528
F06	Blank	NA	57201	0.547
F06	Blank	NA	58281	0.561
F06	Blank	NA	59362	0.574
F06	Blank	NA	60433	0.585
F06	Blank	NA	61514	0.595
F06	Blank	NA	62595	0.605
F06	Blank	NA	63676	0.613
F06	Blank	NA	64757	0.619
F06	Blank	NA	65838	0.627
F06	Blank	NA	66919	0.633
F06	Blank	NA	68000	0.64
F06	Blank	NA	69081	0.645
F06	Blank	NA	70161	0.646
F06	Blank	NA	71242	0.646
F06	Blank	NA	72313	0.647
F06	Blank	NA	73394	0.645
F06	Blank	NA	74475	0.648
F06	Blank	NA	75556	0.647
F06	Blank	NA	76637	0.645
F06	Blank	NA	77718	0.646
F06	Blank	NA	78799	0.646
F06	Blank	NA	79880	0.649
F06	Blank	NA	80961	0.648
F06	Blank	NA	82041	0.648
F06	Blank	NA	83122	0.652
F06	Blank	NA	84193	0.65
F06	Blank	NA	85274	0.652
F06	Blank	NA	86355	0.654
F06	Blank	NA	87436	0.651
F06	Blank	NA	88517	0.654
F06	Blank	NA	89598	0.657
F06	Blank	NA	90679	0.657
F06	Blank	NA	91760	0.658
F06	Blank	NA	92840	0.656
F06	Blank	NA	93921	0.656
F06	Blank	NA	95002	0.658
F06	Blank	NA	96073	0.661
F06	Blank	NA	97154	0.662
F06	Blank	NA	98235	0.663
F06	Blank	NA	99316	0.66
F06	Blank	NA	100397	0.665
F06	Blank	NA	101478	0.662
F06	Blank	NA	102559	0.665
F06	Blank	NA	103640	0.666
F06	Blank	NA	104720	0.664
F06	Blank	NA	105801	0.668
F06	Blank	NA	106882	0.666
F06	Blank	NA	107953	0.667
F06	Blank	NA	109034	0.667
F06	Blank	NA	110115	0.669
F06	Blank	NA	111196	0.668
F06	Blank	NA	112277	0.668
F06	Blank	NA	113358	0.668
F06	Blank	NA	114439	0.67
F06	Blank	NA	115519	0.668
F06	Blank	NA	116600	0.67
F06	Blank	NA	117681	0.671
F06	Blank	NA	118762	0.669
F07	Capreomycin Disulfate	200	0	0.078
F07	Capreomycin Disulfate	200	1033	0.079
F07	Capreomycin Disulfate	200	2114	0.079
F07	Capreomycin Disulfate	200	3195	0.08
F07	Capreomycin Disulfate	200	4276	0.081
F07	Capreomycin Disulfate	200	5357	0.082
F07	Capreomycin Disulfate	200	6438	0.083
F07	Capreomycin Disulfate	200	7519	0.084
F07	Capreomycin Disulfate	200	8600	0.085
F07	Capreomycin Disulfate	200	9681	0.086
F07	Capreomycin Disulfate	200	10762	0.088
F07	Capreomycin Disulfate	200	11843	0.09
F07	Capreomycin Disulfate	200	12913	0.092
F07	Capreomycin Disulfate	200	13994	0.094
F07	Capreomycin Disulfate	200	15075	0.096
F07	Capreomycin Disulfate	200	16156	0.099
F07	Capreomycin Disulfate	200	17237	0.101
F07	Capreomycin Disulfate	200	18318	0.104
F07	Capreomycin Disulfate	200	19399	0.106
F07	Capreomycin Disulfate	200	20480	0.109
F07	Capreomycin Disulfate	200	21561	0.111
F07	Capreomycin Disulfate	200	22642	0.113
F07	Capreomycin Disulfate	200	23722	0.116
F07	Capreomycin Disulfate	200	24793	0.116
F07	Capreomycin Disulfate	200	25874	0.118
F07	Capreomycin Disulfate	200	26955	0.12
F07	Capreomycin Disulfate	200	28036	0.12
F07	Capreomycin Disulfate	200	29117	0.121
F07	Capreomycin Disulfate	200	30198	0.124
F07	Capreomycin Disulfate	200	31279	0.127
F07	Capreomycin Disulfate	200	32360	0.13
F07	Capreomycin Disulfate	200	33441	0.134
F07	Capreomycin Disulfate	200	34522	0.138
F07	Capreomycin Disulfate	200	35603	0.141
F07	Capreomycin Disulfate	200	36673	0.147
F07	Capreomycin Disulfate	200	37754	0.152
F07	Capreomycin Disulfate	200	38835	0.158
F07	Capreomycin Disulfate	200	39916	0.164
F07	Capreomycin Disulfate	200	40997	0.171
F07	Capreomycin Disulfate	200	42078	0.18
F07	Capreomycin Disulfate	200	43159	0.188
F07	Capreomycin Disulfate	200	44240	0.195
F07	Capreomycin Disulfate	200	45321	0.207
F07	Capreomycin Disulfate	200	46402	0.219
F07	Capreomycin Disulfate	200	47482	0.232
F07	Capreomycin Disulfate	200	48553	0.247
F07	Capreomycin Disulfate	200	49634	0.259
F07	Capreomycin Disulfate	200	50715	0.276
F07	Capreomycin Disulfate	200	51796	0.296
F07	Capreomycin Disulfate	200	52877	0.314
F07	Capreomycin Disulfate	200	53959	0.337
F07	Capreomycin Disulfate	200	55039	0.359
F07	Capreomycin Disulfate	200	56120	0.38
F07	Capreomycin Disulfate	200	57201	0.402
F07	Capreomycin Disulfate	200	58281	0.427
F07	Capreomycin Disulfate	200	59362	0.447
F07	Capreomycin Disulfate	200	60433	0.473
F07	Capreomycin Disulfate	200	61514	0.494
F07	Capreomycin Disulfate	200	62595	0.519
F07	Capreomycin Disulfate	200	63676	0.533
F07	Capreomycin Disulfate	200	64757	0.549
F07	Capreomycin Disulfate	200	65838	0.565
F07	Capreomycin Disulfate	200	66919	0.575
F07	Capreomycin Disulfate	200	68000	0.584
F07	Capreomycin Disulfate	200	69081	0.596
F07	Capreomycin Disulfate	200	70161	0.605
F07	Capreomycin Disulfate	200	71242	0.611
F07	Capreomycin Disulfate	200	72313	0.617
F07	Capreomycin Disulfate	200	73394	0.624
F07	Capreomycin Disulfate	200	74475	0.632
F07	Capreomycin Disulfate	200	75556	0.633
F07	Capreomycin Disulfate	200	76637	0.635
F07	Capreomycin Disulfate	200	77718	0.636
F07	Capreomycin Disulfate	200	78799	0.639
F07	Capreomycin Disulfate	200	79880	0.639
F07	Capreomycin Disulfate	200	80961	0.641
F07	Capreomycin Disulfate	200	82041	0.641
F07	Capreomycin Disulfate	200	83122	0.641
F07	Capreomycin Disulfate	200	84193	0.64
F07	Capreomycin Disulfate	200	85274	0.642
F07	Capreomycin Disulfate	200	86355	0.645
F07	Capreomycin Disulfate	200	87436	0.645
F07	Capreomycin Disulfate	200	88517	0.647
F07	Capreomycin Disulfate	200	89598	0.648
F07	Capreomycin Disulfate	200	90679	0.65
F07	Capreomycin Disulfate	200	91760	0.65
F07	Capreomycin Disulfate	200	92840	0.651
F07	Capreomycin Disulfate	200	93921	0.654
F07	Capreomycin Disulfate	200	95002	0.655
F07	Capreomycin Disulfate	200	96073	0.656
F07	Capreomycin Disulfate	200	97154	0.658
F07	Capreomycin Disulfate	200	98235	0.658
F07	Capreomycin Disulfate	200	99316	0.662
F07	Capreomycin Disulfate	200	100397	0.663
F07	Capreomycin Disulfate	200	101478	0.662
F07	Capreomycin Disulfate	200	102559	0.666
F07	Capreomycin Disulfate	200	103640	0.664
F07	Capreomycin Disulfate	200	104720	0.665
F07	Capreomycin Disulfate	200	105801	0.667
